date,Foreign_Investor,Investment_Trust,Dealer_self
2025-08-11,0,0,0
2025-08-11,0,0,0
2025-08-11,0,0,0
2025-08-12,0,0,0
2025-08-12,0,0,0
2025-08-12,0,0,0
2025-08-12,0,0,0
2025-08-12,0,0,0
2025-08-13,0,0,0
2025-08-13,0,0,0
2025-08-13,0,0,0
2025-08-13,0,0,0
2025-08-13,0,0,0
2025-08-14,0,0,0
2025-08-14,0,0,0
2025-08-14,0,0,0
2025-08-14,0,0,0
2025-08-14,0,0,0
2025-08-15,0,0,0
2025-08-15,0,0,0
2025-08-15,0,0,0
2025-08-15,0,0,0
2025-08-15,0,0,0
2025-08-18,0,0,0
2025-08-18,0,0,0
2025-08-18,0,0,0
2025-08-18,0,0,0
2025-08-18,0,0,0
2025-08-19,0,0,0
2025-08-19,0,0,0
2025-08-19,0,0,0
2025-08-19,0,0,0
2025-08-19,0,0,0
2025-08-20,0,0,0
2025-08-20,0,0,0
2025-08-20,0,0,0
2025-08-20,0,0,0
2025-08-20,0,0,0
2025-08-21,0,0,0
2025-08-21,0,0,0
2025-08-21,0,0,0
2025-08-21,0,0,0
2025-08-21,0,0,0
2025-08-22,0,0,0
2025-08-22,0,0,0
2025-08-22,0,0,0
2025-08-22,0,0,0
2025-08-22,0,0,0
2025-08-25,0,0,0
2025-08-25,0,0,0
2025-08-25,0,0,0
2025-08-25,0,0,0
2025-08-25,0,0,0
2025-08-26,0,0,0
2025-08-26,0,0,0
2025-08-26,0,0,0
2025-08-26,0,0,0
2025-08-26,0,0,0
2025-08-27,0,0,0
2025-08-27,0,0,0
2025-08-27,0,0,0
2025-08-27,0,0,0
2025-08-27,0,0,0
2025-08-28,0,0,0
2025-08-28,0,0,0
2025-08-28,0,0,0
2025-08-28,0,0,0
2025-08-28,0,0,0
2025-08-29,0,0,0
2025-08-29,0,0,0
2025-08-29,0,0,0
2025-08-29,0,0,0
2025-08-29,0,0,0
2025-09-01,0,0,0
2025-09-01,0,0,0
2025-09-01,0,0,0
2025-09-01,0,0,0
2025-09-01,0,0,0
2025-09-02,0,0,0
2025-09-02,0,0,0
2025-09-02,0,0,0
2025-09-02,0,0,0
2025-09-02,0,0,0
2025-09-03,0,0,0
2025-09-03,0,0,0
2025-09-03,0,0,0
2025-09-03,0,0,0
2025-09-03,0,0,0
2025-09-05,0,0,0
2025-09-05,0,0,0
2025-09-05,0,0,0
2025-09-05,0,0,0
2025-09-05,0,0,0
2025-09-08,0,0,0
2025-09-08,0,0,0
2025-09-08,0,0,0
2025-09-08,0,0,0
2025-09-08,0,0,0
2025-09-09,0,0,0
2025-09-09,0,0,0
2025-09-09,0,0,0
2025-09-09,0,0,0
2025-09-09,0,0,0
2025-09-10,0,0,0
2025-09-10,0,0,0
2025-09-10,0,0,0
2025-09-10,0,0,0
2025-09-10,0,0,0
2025-09-11,0,0,0
2025-09-11,0,0,0
2025-09-11,0,0,0
2025-09-11,0,0,0
2025-09-11,0,0,0
2025-09-12,0,0,0
2025-09-12,0,0,0
2025-09-12,0,0,0
2025-09-12,0,0,0
2025-09-12,0,0,0
2025-09-15,0,0,0
2025-09-15,0,0,0
2025-09-15,0,0,0
2025-09-15,0,0,0
2025-09-15,0,0,0
2025-09-16,0,0,0
2025-09-16,0,0,0
2025-09-16,0,0,0
2025-09-16,0,0,0
2025-09-16,0,0,0
2025-09-17,0,0,0
2025-09-17,0,0,0
2025-09-17,0,0,0
2025-09-17,0,0,0
2025-09-17,0,0,0
